"gene","marv.count","marv.lof.count","marv.ms.count","MSZ","pLI","pRec","pNull","scale.msz","lof.ms.aggregate","brain.expressed"
"BAZ1B",1,0,1,3.80266433461368,0.999999562861573,4.37138426511854e-07,2.83940223985962e-18,0.274054875358401,0.884166010946524,TRUE
"IKZF1",1,0,1,3.7912888886131,0.985751324145976,0.0142417135892557,6.9622647680162e-06,0.273235056367948,0.881521080490391,TRUE
"RAN",1,0,1,3.78889592054695,0.95593796807508,0.0439488026420061,0.00011322928291402,0.273062597137419,0.88096468611971,TRUE
"GALNT18",4,2,2,1.23030435536427,0.0476851755722948,0.95128505587176,0.00102976855594484,0.0886670179361247,0.879809015333047,TRUE
"NOTCH2",1,0,1,3.78341278194049,0.999999993249444,6.75055638780422e-09,4.50238441288997e-24,0.272667431870349,0.879689789267781,TRUE
"KCNJ6",1,0,1,3.77749611267236,0.812451385393419,0.186569335619315,0.000979278987265473,0.272241022406844,0.878314091229625,TRUE
"CDK13",1,0,1,3.77388758447587,0.751250538151318,0.2487494556434,6.20528162358449e-09,0.271980958762489,0.877475064247455,TRUE
"DPYSL5",1,0,1,3.75638369823082,0.998332100766402,0.00166786241167032,3.68219272991883e-08,0.270719468149313,0.873405196408615,TRUE
"AMPD2",1,0,1,3.75442348283383,0.0085424965783861,0.991346093086706,0.000111410334907348,0.270578197045943,0.872949422331377,TRUE
"ANKRD13B",1,0,1,3.75148028269487,0.970860715744696,0.0291376181446374,1.66611066688686e-06,0.270366083044742,0.872265092267692,TRUE
"TNIK",1,0,1,3.74299122984216,0.997185845677764,0.00281415432222103,1.5174917840831e-14,0.269754284022598,0.870291283554371,TRUE
"NLGN3",1,0,1,3.73862861211998,0.896227168388092,0.103570017870681,0.000202813741227002,0.269439873769448,0.869276921525728,TRUE
"AEBP2",1,0,1,3.7374007383598,0.950982695744305,0.048987236166086,3.0068089609002e-05,0.269351381922498,0.868991425844555,TRUE
"DLX3",2,0,2,1.86681986261484,0.0113653471173306,0.842127956348687,0.146506696533982,0.13454016440751,0.868116944248558,FALSE
"SLK",2,0,2,1.85897705333847,0.428398338221419,0.571601640436051,2.13425302578809e-08,0.133974939625735,0.864469845907859,TRUE
"ST14",2,0,2,1.85650705815098,0.85267655285458,0.147322585571004,8.61574415640199e-07,0.133796929114241,0.863321237669103,TRUE
"BRD3",1,0,1,3.70819883787178,0.766979379296961,0.232945828884611,7.47918184280725e-05,0.267246825092271,0.862201626484267,TRUE
"CAMK2B",1,0,1,3.70780397668279,0.468620194092365,0.531370436426168,9.36948146719951e-06,0.267218367772768,0.862109816423839,TRUE
"VPS13D",2,0,2,1.85262608618755,0.999992132395372,7.86760462799904e-06,2.94520427506627e-33,0.133517230672802,0.861516490682488,TRUE
"UBB",1,0,1,3.69696888884149,0.620802082419808,0.346928263686245,0.0322696538939473,0.2664374919482,0.859590525854936,FALSE
"STXBP3",3,0,3,1.23046418744893,7.39663613294889e-06,0.995285168463084,0.00470743490078252,0.0886785369023509,0.858293961678163,TRUE
"LRRC14",2,0,2,1.8451677115361,0.00665273421562502,0.915049505592547,0.0782977601918277,0.132979711776676,0.858048163855062,FALSE
"COPA",1,0,1,3.68913687057496,0.999999997609881,2.39011931544717e-09,2.14147689765785e-22,0.265873044865585,0.857769485726481,TRUE
"MAP4K1",1,0,1,3.68885962757662,0.991409179038241,0.00859082082340268,1.3835597709909e-10,0.26585306419186,0.85770502333529,FALSE
"SRF",1,0,1,3.6795269186649,0.970031287954396,0.0299252340390479,4.34780065560577e-05,0.265180463574899,0.855535054260005,TRUE
"GDI1",1,0,1,3.67948628150498,0.987884008546527,0.0121113141965237,4.67725694904445e-06,0.265177534888374,0.855525605622834,TRUE
"TLE3",1,0,1,3.67302511628763,0.999913536986372,8.64629864459361e-05,2.7181636854871e-11,0.264711884051882,0.854023305610631,TRUE
"SMAD2",1,0,1,3.65204933118928,0.988180754171779,0.0118190654654187,1.80362801938759e-07,0.263200176558179,0.849146178784562,TRUE
"HIGD2A",2,0,2,1.80752542124528,0.238671224285494,0.644757016050603,0.116571759663903,0.130266863030087,0.840543577217543,TRUE
"PSEN1",2,0,2,1.80616890980419,0.997601160543998,0.00239875012598488,8.93300174152101e-08,0.130169100371804,0.839912766183945,TRUE
"STAT2",2,0,2,1.80605499328617,0.0410947373611941,0.95890482169179,4.40947015578647e-07,0.130160890502512,0.839859792213878,TRUE
"GATA4",2,0,2,1.80314437347086,0.802155487205778,0.196709896364293,0.00113461642992872,0.129951124538307,0.838506282734716,FALSE
"LONP1",2,0,2,1.80181510262646,0.999697932788122,0.000302067188440052,2.34376219791737e-11,0.12985532508731,0.837888139245551,TRUE
"ATP4A",1,0,1,3.5971973953228,6.98616960990842e-08,0.993651431969596,0.0063484981687081,0.259247042880241,0.836392432184762,FALSE
"KIF2A",1,0,1,3.59492013312937,0.999339688994676,0.000660310226639107,7.78684518259639e-10,0.259082922476318,0.835862940845988,TRUE
"DENND4A",3,0,2,1.79620184389789,0.00135462134565384,0.998645269117007,1.09537339629208e-07,0.129450782170595,0.835277836498988,TRUE
"RARA",1,0,1,3.59077638029507,0.934197317282478,0.0657395328752509,6.31498422709868e-05,0.258784285634727,0.834899467583176,TRUE
"ZNF420",4,0,3,1.1903706002931,3.29013380261281e-08,0.524198127781387,0.475801839317275,0.0857890252169135,0.830327212130408,TRUE
"HNRNPR",1,0,1,3.56002500148172,0.999079074304417,0.000920917039067008,8.65651567109856e-09,0.256568059182374,0.827749395543155,TRUE
"GAPVD1",2,0,2,1.77950656849842,0.999999871594819,1.28405180617197e-07,1.43640532770659e-19,0.128247567472672,0.827514124662927,TRUE
"MAP2K7",1,0,1,3.55561787813005,0.985719994203379,0.0142730058910696,6.99990555178526e-06,0.256250441445295,0.826724685410807,TRUE
"TAF5",1,0,1,3.54346597525921,0.999555180536955,0.000444819165655365,2.97389238673926e-10,0.255374663850012,0.823899219226763,TRUE
"CPSF3",1,0,1,3.53837873028664,3.4570475120286e-05,0.997410280445909,0.00255514907897106,0.255008030309895,0.822716372491341,TRUE
"ZAP70",1,0,1,3.53089521290796,0.272667248493713,0.727116434878453,0.000216316627833957,0.2544686993982,0.820976363085744,FALSE
"GABRA1",1,0,1,3.52800762437987,0.963866034985763,0.0361199250282176,1.40399860194151e-05,0.254260593279827,0.820304963402396,TRUE
"CHRM1",1,0,1,3.52612806682439,0.931378496611047,0.0682777546513088,0.00034374873764395,0.254125135120424,0.819867943260743,FALSE
"GLTSCR2",1,1,0,0.229621160928479,0.253946323601522,0.744798311314433,0.00125536508404471,0.0165486072659891,0.819291054901534,FALSE
"MMP16",1,0,1,3.52286478083973,0.916974083764173,0.0830212274497754,4.68878605121261e-06,0.253889952796903,0.819109189319363,TRUE
"HEXIM1",1,0,1,3.51735768837141,0.944400234927573,0.0553972617920334,0.000202503280394089,0.253493061194808,0.817828722901302,TRUE
"VPS39",2,0,2,1.75804872542246,0.000738264521045905,0.999255330486918,6.40499203608465e-06,0.126701118458986,0.817535702248257,TRUE
"RFWD2",1,0,1,3.50516187261465,0.998566093485584,0.00143390647171486,4.27011223213115e-11,0.252614118834135,0.81499304643369,TRUE
"MIB1",1,0,1,3.5050444746526,1.00071804997675e-44,1.39960124771605e-09,0.999999998600399,0.25260565806005,0.814965749970299,TRUE
"SIPA1",1,0,1,3.50307405921824,0.0279051429893718,0.971621353159705,0.000473503850922689,0.252463651848418,0.814507604259501,FALSE
"TMC4",2,0,2,1.74977381119792,9.28942949249665e-09,0.730922925891218,0.269077064819353,0.126104752230769,0.813687664526789,FALSE
"RGL1",2,0,2,1.74802831724163,0.987846908541125,0.0121530835516885,7.90718643488034e-09,0.125978955924144,0.812875967099585,TRUE
"GNAO1",1,0,1,3.48642672844965,0.98428817684836,0.0157029719203003,8.85123133930705e-06,0.251263892480411,0.810636896055101,TRUE
"AKT2",1,0,1,3.48422709825285,0.997816206855922,0.00218372210271295,7.10413655318677e-08,0.251105366950316,0.810125455105932,TRUE
"CUL2",1,0,1,3.47730236095611,0.999998410397597,1.58960240183497e-06,1.60968180805768e-15,0.250606306857246,0.808515368910109,TRUE
"SESN2",2,0,2,1.73786960516682,0.00076370931416015,0.981997661911777,0.0172386287740626,0.125246825941983,0.808151917253912,TRUE
"ADCY6",1,0,1,3.47524703196142,0.596680215378215,0.403319099966931,6.84654854130829e-07,0.250458180995509,0.808037479757002,TRUE
"NBEAL2",2,0,2,1.73669219173141,0.862533062213951,0.137466937786046,3.37266891699803e-15,0.125161970728929,0.807604391178078,FALSE
"ITGB1",1,0,1,3.46807983201252,0.914111640885177,0.0858873239601324,1.03515469099844e-06,0.249941646819514,0.806371018026265,FALSE
"CBL",2,0,2,1.73134730514668,0.00678735718516732,0.99320626741059,6.375404242897e-06,0.124776769170787,0.805118888049356,TRUE
"SLC6A2",1,0,1,3.458211876618,0.277118300003759,0.722673486422211,0.000208213574029789,0.249230471430966,0.80407659759111,TRUE
"MBD2",1,0,1,3.4448696570846,0.989310018452397,0.0106865404707124,3.44107689083681e-06,0.248268908697714,0.800974368210873,TRUE
"CCDC6",1,0,1,3.43886237057803,0.967799855640717,0.0321980097080286,2.13465125475563e-06,0.247835968524737,0.799577600555421,TRUE
"PTPN11",1,0,1,3.43330938140019,0.999877230878678,0.000122769057470549,6.38519788034449e-11,0.247435769184725,0.798286462590519,TRUE
"CPD",1,1,0,2.16416081324302,0.247131561049324,0.752868346973316,9.19773597847951e-08,0.155969280940782,0.797305015012826,TRUE
"ZNF532",1,0,1,3.42857018024364,0.905138239772125,0.0948604227783298,1.33744954543409e-06,0.24709421887474,0.797184540303159,TRUE
"MAP2K1",1,0,1,3.42593084994071,0.994501270366062,0.00549805295620231,6.76677735529064e-07,0.246904004521447,0.796570863696399,TRUE
"PTPRF",2,0,1,3.4218446391763,0.999998378977356,1.62102264375303e-06,5.72667521434645e-19,0.24660951468927,0.79562076966928,TRUE
"DNAJB5",1,0,1,3.41589316179632,0.491267707346988,0.504137508930085,0.00459478372292749,0.246180596633915,0.79423697831899,TRUE
"NCOR1",2,0,1,3.41478709568517,0.999999999256818,7.43181966487626e-10,7.07586816741009e-30,0.246100883363546,0.793979804407415,TRUE
"SLC12A6",1,0,1,3.40070228815104,0.97817997330196,0.0218200266867235,1.13167696730716e-11,0.245085802926895,0.790704914226064,TRUE
"TM9SF4",1,0,1,3.39955890790719,0.999970772411386,2.92275866785224e-05,1.93585897878271e-12,0.245003400457826,0.790439064321828,TRUE
"TENM2",1,0,1,3.39582846285011,0.999951089930002,4.89100699978902e-05,9.42300647064587e-17,0.244734550366104,0.789571690177034,TRUE
"RAB43",1,0,1,3.39345308104556,0.341400602766556,0.600068296742659,0.0585311004907849,0.244563358562912,0.78901938482747,FALSE
"DCAF5",1,0,1,3.39136139700642,0.999968932331125,3.10676666286917e-05,2.24627292059606e-12,0.244412612623172,0.788533042681461,TRUE
"SLC4A1",3,0,2,1.69531471304934,0.909484294882695,0.0905154653539652,2.39763339543266e-07,0.122179930042445,0.788362850484444,TRUE
"HACE1",1,0,1,3.38806539993128,0.00159566252447192,0.99839389264758,1.04448279483369e-05,0.244175072838399,0.787766683011087,TRUE
"RBM14",1,0,1,3.37691854483236,0.987907650264068,0.0120876948263522,4.65490958001672e-06,0.243371728205278,0.785174902738056,TRUE
"ARX",1,0,1,3.36314216426685,0.75306908332634,0.237240976393997,0.00968994027966388,0.242378875845315,0.781971725602747,TRUE
"GAL3ST1",1,0,1,3.35926267465262,0.379107293050681,0.610275883533425,0.0106168234158936,0.242099284235557,0.781069696773776,TRUE
"PSME4",4,0,3,1.11883032606424,0.999999996860777,3.13922277635551e-09,5.77777921257196e-27,0.0806331767875812,0.780425243415061,TRUE
"PTPRT",1,0,1,3.35358680099778,0.999998893194682,1.10680531830769e-06,2.26069473100473e-19,0.241690228712863,0.779749986663589,TRUE
"SND1",1,0,1,3.35138350411405,0.999917088790426,8.2911209532693e-05,4.11400855729847e-14,0.241531438927671,0.779237693164821,TRUE
"SLC12A9",1,0,1,3.35104654855863,2.37211122104682e-06,0.976967907584251,0.0230297203045282,0.241507154819316,0.779159346873093,TRUE
"SLC6A8",1,0,1,3.3142747125373,0.991889602732559,0.00810864725099276,1.75001644841976e-06,0.238857038992421,0.770609444828305,FALSE
"SOX10",1,0,1,3.31359466405635,0.91309785132116,0.0862768056285623,0.000625343050278015,0.238808028460519,0.770451325231164,TRUE
"MPO",2,0,2,1.6551032096645,1.74837167117931e-09,0.383748731732064,0.616251266519564,0.119281920231851,0.769663516852332,FALSE
"APBA1",1,0,1,3.30446836710303,0.865841338704799,0.134155345380194,3.31591500674707e-06,0.238150303782782,0.768329349463152,TRUE
"RUFY3",2,0,2,1.64577026404942,0.980976378677518,0.019023597532099,2.37903828229472e-08,0.118609302555874,0.765323468628905,TRUE
"CDC27",1,0,1,3.28628970710717,0.486673202422918,0.51332514680758,1.65076950150842e-06,0.236840182783145,0.764102588466504,TRUE
"ACLY",1,0,1,3.2847696706468,0.996414980364678,0.00358501963201492,3.30709394717358e-12,0.236730635011891,0.763749161380809,TRUE
"ANTXR1",2,0,2,1.64130218061047,0.98528320310747,0.0147167343710442,6.25214858083699e-08,0.118287291475694,0.763245700431048,TRUE
"SBNO1",1,0,1,3.28117011404624,0.999999983699679,1.63003204980969e-08,9.41527595340657e-22,0.236471217943039,0.762912220404524,TRUE
"G3BP2",1,0,1,3.28072713848285,0.983145417305228,0.0168541514223992,4.31272372810046e-07,0.236439293060344,0.762809223163021,TRUE
"MEGF8",1,0,1,3.27668728527049,0.973137204425084,0.0268627955749157,2.627423540134e-16,0.236148144178624,0.761869907834274,TRUE
"DCAF12L1",1,0,1,3.27371761157263,0.805163159874703,0.189729413557717,0.00510742656757946,0.235934122249916,0.761179422344048,FALSE
"TRAPPC9",2,0,2,1.6365821789657,5.76038953455576e-06,0.999937759228747,5.64803817187735e-05,0.117947124858653,0.761050784099395,TRUE
"PTBP2",1,0,1,3.27241618397142,0.992693429228573,0.0073065152414733,5.55299540916183e-08,0.235840329438441,0.760876824494371,TRUE
"RBM8A",1,0,1,3.27112703754324,0.962186022966541,0.0377365874711994,7.73895622590703e-05,0.235747421720956,0.760577082167773,TRUE
"POU6F1",2,0,2,1.62678273972343,0.907559367268063,0.0917086493702029,0.0007319833617337,0.117240887372563,0.756493804917466,TRUE
"RBBP5",1,0,1,3.24381308810456,0.995054147429424,0.00494583117895029,2.13916256216786e-08,0.233778927962296,0.754226254539216,FALSE
"TLR8",1,0,1,3.24252880181106,0.931026133439482,0.0689027112770607,7.11552834575877e-05,0.2336863705107,0.753927642253429,FALSE
"RORB",1,0,1,3.23673396817936,0.998551700707594,0.00144827319307621,2.60993299382551e-08,0.233268741640804,0.752580272492285,FALSE
"SLC4A4",2,0,1,3.23405274091017,0.999995794728427,4.20527155559051e-06,1.72144380674243e-14,0.233075507807784,0.751956854327957,TRUE
"TLE1",1,0,1,3.22573018504552,0.957285090965036,0.0427147323025395,1.76732424414584e-07,0.232475708085944,0.750021758202657,TRUE
"RAPGEF2",1,0,1,3.21525242420327,0.999996666741051,3.33325894869825e-06,1.6384060605414e-17,0.231720584522836,0.747585550535518,TRUE
"AMBRA1",1,0,1,3.20996513063955,0.999971640508962,2.83594909641456e-05,7.36477996054105e-14,0.231339533646113,0.746356190053609,TRUE
"ASB1",2,0,2,1.5998606856898,0.350835778789251,0.636040238537805,0.0131239826729438,0.115300637191809,0.743974390619059,TRUE
"INPP4A",1,0,1,3.19076573524149,0.99488626390091,0.00511373514881648,9.50273404871227e-10,0.229955849089767,0.741892095579856,TRUE
"KCNT2",1,0,1,3.18784435178491,0.666802213991112,0.33319778539441,6.14478262493799e-10,0.229745307398832,0.741212838161909,FALSE
"CYFIP1",1,0,1,3.18192173564358,0.994933031618259,0.00506696838018286,1.55763416256504e-12,0.229318469349091,0.739835757402931,TRUE
"TOP3B",1,0,1,3.1752064550728,0.114528012617576,0.885422264492838,4.97228895861367e-05,0.228834504629126,0.738274372460114,FALSE
"IPO13",1,0,1,3.17066511005347,0.972444338181171,0.0275556593866226,2.4322062308335e-09,0.228507213647405,0.737218454146861,TRUE
"OSBP2",1,0,1,3.16770517523051,0.0361487444611796,0.963786474207338,6.47813314823687e-05,0.228293893591361,0.736530233064275,TRUE
"NAV2",3,0,3,1.05547746878084,0.997517125070282,0.00248287492971757,4.577302831581e-16,0.0760673887298864,0.736234298716269,TRUE
"UBE2N",1,0,1,3.15930931293742,0.787720767545003,0.205850442242684,0.00642879021231253,0.227688810735818,0.734578092296928,TRUE
"AREL1",3,1,2,1.49760195631578,0.0118020841149469,0.988183852687461,1.40631975920897e-05,0.107930935091676,0.734497899535606,TRUE
"ST7",1,0,1,3.15839820669157,0.998051871776655,0.00194812602154729,2.20179806300417e-09,0.227623148061789,0.734366248940782,TRUE
"KPNA1",1,0,1,3.15638193267772,0.993000949687577,0.00699900032660291,4.99858197961744e-08,0.227477836860239,0.733897440548841,TRUE
"ARHGEF10L",2,0,2,1.57363818586105,0.0383062935578488,0.96169321522449,4.91217661058066e-07,0.113410803304358,0.73178028615415,TRUE
"ATP10A",3,0,3,1.04768897894848,0.611013499237766,0.388986495742668,5.01956598163428e-09,0.0755060787055415,0.730801541012393,TRUE
"USP24",1,0,1,3.14230145332418,0.999999998496473,1.50352687163463e-09,3.93715415812405e-29,0.226463068351987,0.730623556722463,TRUE
"PRKD1",2,0,2,1.57076981451984,2.12624005070963e-05,0.998935897044072,0.00104284055542056,0.113204082152759,0.730446423249877,FALSE
"SETD1B",2,0,2,1.57067918913488,0.0224563158915498,0.533936805683567,0.443606878424883,0.113197550856175,0.730404280226954,TRUE
"FOXP2",2,0,2,1.56614581641911,0.996178831092855,0.00382116881276149,9.43833931347474e-11,0.112870834431781,0.728296150916802,TRUE
"DGKZ",1,0,1,3.12124463478924,0.998142633966722,0.00185736603261309,6.64826109634418e-13,0.22494552084549,0.725727588630356,TRUE
"TRPV4",1,0,1,3.11998504157791,7.31947219105235e-06,0.995214650922626,0.0047780296051827,0.224854743003914,0.725434717788473,FALSE
"LRFN2",2,1,1,1.48876704983046,0.117460637188488,0.856182119461267,0.0263572433502445,0.107294210684107,0.725112432408015,FALSE
"LRRK1",1,0,1,3.11549067445899,1.5909507477274e-05,0.999984068472531,2.20199917548977e-08,0.224530837680644,0.72438972241218,TRUE
"DCAF4L1",1,0,1,3.11479180418698,0.851426397412879,0.148052324450394,0.000521278136727325,0.224480470677818,0.724227226518197,FALSE
"EIF3B",1,0,1,3.11452680687815,0.999970669114633,2.93308834149615e-05,1.95256691286675e-12,0.224461372540815,0.724165611399732,TRUE
"PIAS4",1,0,1,3.11172567395787,0.994350817581458,0.00564845960405867,7.22814483457747e-07,0.224259497206633,0.723514313703611,TRUE
"AQR",1,0,1,3.10965605801673,0.999998819889607,1.1801103932918e-06,5.34779214904111e-20,0.224110341696475,0.72303310266055,TRUE
"BAP1",1,0,1,3.09847817240018,0.385637503937077,0.614275293576839,8.72024860841888e-05,0.223304760719598,0.720434107412287,TRUE
"CACNA2D1",1,0,1,3.09794768094555,0.999995804404225,4.19559577516183e-06,5.8064753547162e-18,0.223266528638961,0.720310761654679,FALSE
"PIWIL4",3,0,3,1.03008894772693,7.41292866543896e-06,0.99903433222626,0.00095825484507411,0.0742376590033813,0.718524872843674,FALSE
"VPS35",1,0,1,3.09023603101883,0.993599132125856,0.00640086622920252,1.64494137462188e-09,0.222710756403101,0.718517708638808,TRUE
"PAPD5",1,0,1,3.08527381891238,0.99850644091945,0.00149353094798133,2.8132568905338e-08,0.222353133878294,0.717363933575441,TRUE
"VPS4A",1,0,1,3.08507297757569,0.912320744087044,0.0876526138403263,2.66420726301455e-05,0.222338659409172,0.717317235505912,TRUE
"TPP2",1,0,1,3.06935205401343,0.999863188903156,0.000136811096816057,2.81969779254378e-14,0.221205665442769,0.713661928318287,TRUE
"SLC30A5",2,0,2,1.53089424850695,0.230512231685005,0.76942383353524,6.39347797548508e-05,0.11033028307088,0.711903308720978,TRUE
"ELAVL4",1,0,1,3.05655805861528,0.976912761697479,0.0230644148561025,2.28234464182909e-05,0.220283612769789,0.71068716776099,TRUE
"PPARD",1,0,1,3.05376838514239,0.966868134632325,0.0330761199877497,5.57453799250923e-05,0.220082563308509,0.710038534526676,TRUE
"GABRB2",1,0,1,3.05354901856833,0.940299230468594,0.059690762733396,1.0006798009612e-05,0.220066753740842,0.709987529112668,TRUE
"SNW1",1,0,1,3.04627200177584,0.999633196215809,0.000366803598292481,1.85898611868588e-10,0.219542305155703,0.708295533621391,TRUE
"TBC1D25",1,0,1,3.02867958551911,0.711973350325596,0.287340883290719,0.000685766383684911,0.218274434257763,0.704205081471029,TRUE
